,structCompId,complexId.x,abandonFlag,allocMtrFlag,attended8Hr,condenProdFlag,distToShore,drillingFlag,firedVesselFl,gasProdFlag,gasFlaringFlag,mmsCompanyNum,manned24Hr,majCmplxFlag,leaseNum,lastRevDate.x,lactMtrFlag,injectionCode,heliportFlag,workoverFlag,waterProdFlag,waterDepth,tankGaugeFlag,sulfurProdFlag,subdistrictCode,storeTankFlag,rigCount,qtrType,prodEqpmtFlag,productionFlag,powerSourceType,powerGenFlag,oilProdFlag,gasSaleMtrFlag,fldNameCode,districtCode.x,craneCounty,compressorFlag,comglProdFlag,bedCount,areaCode.x,blockNumber.x,meterProverFl,districtCode.y,structNum,areaCode.y,blockNumber.y,structName,srfNrthSthDist,nrthSthDepCode.x,srfEstWstDist.x,estWstDepCode.x,xLoc,yLoc,longitude,latitude,areaCode,blockNumber,complexId.y,deckCount,estWstDepCode.y,installDate,lastRevDate.y,majStructFlg,nrthSthDepCode.y,removalDate,slantSlotCount,slotCount,slotDrillCount,satelliteCompletionCount,structureName,structureNumber,structureTypeCode,srfEstWstDist.y,srfNrtSthDist,underwaterCompCount,authorityType,authorityNumber,authorityStatus,removalYr,installYr
724,1122_1,1122,Y,N,N,N,23,N,N,N,N,2025,N,N,254,23-Jul-15,N,NA,Y,N,N,41,N,N,NA,N,NA,N,N,N,NA,N,N,N,WC149,5,0,N,NA,NA,WC,150,N,5,1,WC,150,CAIS.#8,6053,N,1768,E,1330651.52,284430.904,-93.43606615,29.43193774,WC,150,1122,2,E,16-May-02,1-Oct-02,N,N,17-Oct-13,NA,1,1,NA,CAIS.#8,1,CAIS,1768,6053,NA,OCS LEASE,254,TERMIN,2013,2002
725,1125_1,1125,Y,NA,N,Y,105,N,N,Y,NA,3026,N,N,G02006,22-Nov-16,NA,NA,N,NA,Y,147,NA,NA,NA,NA,0,N,NA,N,NA,NA,N,NA,WC504,5,1,NA,NA,NA,WC,504,NA,5,1,WC,504,C,97,N,6356,W,1397807.712,-63806.248,-93.20724901,28.47768192,WC,504,1125,2,W,17-Jun-02,9-Jul-02,N,N,17-Sep-09,NA,2,NA,NA,C,1,FIXED,6356,97,NA,OCS LEASE,G02006,TERMIN,2009,2002
726,1127_1,1127,Y,Y,N,Y,25,N,N,Y,NA,2595,N,Y,G21349,4-Dec-08,NA,NA,Y,NA,Y,45,NA,NA,NA,NA,0,N,Y,Y,NA,NA,NA,Y,WILD,4,1,Y,NA,NA,HI,85,NA,4,1,HI,85,A,5408,S,1406,E,3648629.81,583568,-93.82367114,29.33799213,HI,85,1127,4,E,25-Jun-02,18-Nov-03,Y,S,5-Sep-09,NA,9,4,NA,A,1,CAIS,1406,5408,NA,OCS LEASE,G21349,TERMIN,2009,2002
727,1128_1,1128,Y,NA,N,NA,3,N,N,N,NA,540,N,N,G05056,23-Jul-15,NA,NA,N,NA,NA,47,NA,NA,NA,NA,0,N,N,N,NA,NA,NA,NA,MO823,1,0,NA,NA,NA,MO,822,NA,1,1,MO,822,G,654,N,1864,E,1265336,10960626,-88.18761784,30.19497352,MO,822,1128,3,E,30-Aug-02,3-Dec-02,N,N,19-Oct-13,NA,1,NA,NA,G,1,FIXED,1864,654,NA,OCS LEASE,G05056,UNIT,2013,2002
728,113_1,113,N,N,Y,Y,50,Y,Y,Y,Y,3148,Y,Y,G10942,14-Nov-13,Y,G,Y,N,Y,1130,N,N,NA,Y,1,P,Y,Y,G,Y,Y,Y,VK823,1,1,Y,NA,20,VK,823,Y,1,1,VK,823,A (VIRGO),4695,N,695,W,1267895,10592265,-88.16774376,29.18192218,VK,823,113,3,W,17-Sep-99,26-Mar-19,Y,N,NA,NA,14,11,NA,A (VIRGO),1,FIXED,695,4695,2,OCS LEASE,G10942,UNIT,NA,1999
729,1136_1,1136,Y,N,N,Y,18,N,N,Y,N,2266,N,N,G22231,1-Jun-06,N,NA,Y,N,Y,34,N,NA,NA,N,0,N,N,Y,NA,N,N,N,HI088,4,0,N,NA,NA,HI,72,N,4,1,HI,72,2,7041,N,2056,E,3616299.81,602799,-93.92243152,29.39473006,HI,72,1136,1,E,18-Dec-02,1-Jun-06,N,N,28-Jan-08,NA,1,1,0,2,1,CAIS,2056,7041,0,OCS LEASE,G22231,TERMIN,2008,2002
730,1137_1,1137,Y,NA,N,N,38,N,N,N,NA,1963,N,N,G17897,23-Sep-09,NA,NA,Y,NA,N,65,NA,NA,NA,NA,0,N,Y,N,NA,NA,NA,NA,WILD,5,0,NA,NA,NA,VR,128,NA,5,1,VR,128,A,2856,N,2213,E,1689443.316,152388.289,-92.30550185,29.08208858,VR,128,1137,2,E,10-Jun-02,12-Jul-04,N,N,18-Jul-09,0,2,1,NA,A,1,CAIS,2213,2856,NA,OCS LEASE,G17897,TERMIN,2009,2002
731,1139_1,1139,Y,N,N,N,33,N,N,N,N,78,N,N,G16541,23-Jul-15,N,NA,N,N,N,125,N,NA,NA,N,0,N,N,N,NA,N,N,N,VK384,1,0,N,N,NA,VK,384,N,1,1,VK,384,A,6274,N,7710,W,1290750,10749086,-88.10074723,29.61387202,VK,384,1139,4,W,14-Oct-02,13-Aug-09,N,N,10-Nov-14,NA,4,2,NA,A,1,WP,7710,6274,NA,OCS LEASE,G16541,TERMIN,2014,2002
732,114_1,114,Y,N,N,N,30,N,N,N,N,2899,N,N,G13620,27-Aug-15,N,NA,N,N,N,60,N,N,NA,N,0,NA,N,N,NA,N,N,N,EI147,3,0,N,NA,NA,EI,148,N,3,1,EI,148,A,860,S,4800,E,1950133.52,67772.46,-91.48907928,28.85293331,EI,148,114,3,E,17-Dec-98,6-Mar-02,N,S,30-Mar-13,NA,2,1,NA,A,1,FIXED,4800,860,NA,OCS LEASE,G13620,TERMIN,2013,1998
733,1140_1,1140,Y,NA,N,NA,41,N,N,N,NA,236,N,N,G17762,9-Sep-03,NA,NA,N,NA,NA,32,NA,NA,NA,NA,NA,N,NA,N,NA,NA,NA,NA,WILD,5,NA,NA,NA,NA,WC,114,NA,5,1,WC,114,1,3614,S,5398,W,1323059.472,308855.952,-93.46133561,29.49871014,WC,114,1140,1,W,2-Jul-02,9-Sep-03,N,S,13-Sep-03,NA,1,NA,NA,1,1,CAIS,5398,3614,NA,NA,NA,NA,2003,2002
734,1142_1,1142,Y,N,N,N,41,N,N,N,N,2899,N,Y,G22543,23-Jul-15,NA,NA,Y,NA,N,82,NA,NA,NA,NA,NA,N,Y,N,NA,NA,NA,N,WILD,5,1,Y,NA,NA,WC,347,NA,5,1,WC,347,A,4140,N,6195,E,1370498.664,138763.424,-93.30304813,29.03336524,WC,347,1142,3,E,1-Jul-02,13-Jul-05,Y,N,7-Jun-10,NA,2,1,NA,A,1,FIXED,6195,4140,NA,OCS LEASE,G22543,TERMIN,2010,2002
735,1144_1,1144,Y,N,N,N,87,N,N,N,N,1513,N,Y,G16267,17-Jun-09,N,NA,Y,N,N,165,N,N,NA,NA,0,N,Y,N,NA,NA,N,N,EC267,5,1,NA,NA,NA,EC,267,N,5,1,EC,267,A,1178,N,6781,W,1531055.144,-69161.392,-92.79244563,28.46828723,EC,267,1144,3,W,7-Jul-02,25-Mar-03,Y,N,24-Jun-09,NA,1,NA,NA,A,1,FIXED,6781,1178,NA,NA,NA,NA,2009,2002
736,1147_1,1147,N,N,N,N,15,N,N,N,N,3035,N,Y,G22510,22-Aug-20,N,N,Y,N,N,43,N,N,NA,N,0,P,Y,N,B,Y,N,N,WILD,5,0,N,N,4,WC,100,N,5,1,WC,100,A,5804,N,4599,W,1396050.712,328954.048,-93.2329752,29.55749917,WC,100,1147,4,W,30-Aug-02,2-Aug-06,Y,N,10-Sep-20,NA,3,2,NA,A,1,FIXED,4599,5804,NA,OCS LEASE,G22510,RELINQ,2020,2002
737,1149_1,1149,Y,NA,N,Y,28,N,N,Y,NA,64,N,N,G22539,29-Dec-06,NA,NA,Y,NA,Y,45,NA,NA,NA,Y,0,N,N,Y,NA,NA,NA,NA,WILD,5,1,NA,NA,NA,WC,289,NA,5,1,WC,289,B,4215,S,3539,E,1269848.328,250424.76,-93.62489212,29.33523175,WC,289,1149,2,E,25-Jun-02,2-Jul-03,N,S,22-Jun-09,NA,3,1,NA,B,1,FIXED,3539,4215,NA,OCS LEASE,G22539,TERMIN,2009,2002
738,1150_1,1150,Y,NA,N,NA,17,N,N,N,NA,222,N,N,G22765,4-Mar-08,NA,NA,Y,NA,NA,57,NA,NA,NA,NA,0,N,Y,N,NA,NA,NA,NA,WILD,1,0,NA,NA,NA,GI,28,NA,1,1,GI,28,A,1746,N,4127,E,2424016.81,154273.31,-90.00594772,29.08414139,GI,28,1150,3,E,6-Jul-02,1-Aug-08,N,N,20-Jul-08,NA,1,NA,NA,A,1,FIXED,4127,1746,NA,OCS LEASE,G22765,TERMIN,2008,2002
739,1153_1,1153,N,N,N,N,6,N,N,N,N,2375,N,N,G17754,23-Aug-12,N,NA,Y,N,N,32,N,N,NA,N,0,N,Y,N,G,Y,N,N,WILD,5,1,N,NA,NA,WC,46,N,5,1,WC,46,A,4369,S,103,W,1258732.28,368643.144,-93.66732611,29.65965057,WC,46,1153,4,W,14-Oct-02,14-Jan-04,N,S,NA,NA,9,1,NA,A,1,FIXED,103,4369,NA,OCS LEASE,G17754,TERMIN,NA,2002
740,1154_1,1154,Y,N,N,N,57,N,N,N,N,2266,N,N,G21111,27-Aug-15,N,NA,N,N,N,156,N,N,NA,N,0,N,N,N,NA,N,N,N,WILD,3,1,N,NA,NA,EI,247,N,3,1,EI,247,J,600,N,3300,E,1861500.56,-49676.18,-91.76452091,28.52935671,EI,247,1154,4,E,14-Aug-02,2-Feb-12,Y,N,12-Oct-14,NA,4,1,NA,J,1,FIXED,3300,600,NA,OCS LEASE,G21111,TERMIN,2014,2002
741,1155_1,1155,Y,NA,N,NA,24,NA,NA,NA,NA,2427,N,N,G17764,7-Sep-04,NA,NA,N,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,WC,151,NA,5,1,WC,151,A,3150,N,4700,E,1312961.472,287333.904,-93.49179755,29.43901517,WC,151,1155,2,E,18-Jul-02,21-Jun-04,N,N,14-Jul-05,NA,1,NA,NA,A,1,WP,4700,3150,NA,OCS LEASE,G17764,TERMIN,2005,2002
742,1156_1,1156,Y,N,N,N,29,N,N,N,N,2899,N,N,G13620,27-Aug-15,N,NA,N,N,N,57,N,N,NA,N,0,N,N,N,NA,N,N,N,EI147,3,0,N,NA,NA,EI,148,N,3,1,EI,148,CAIS.#2,6894,S,6177,E,1948756.52,73806.46,-91.49340633,28.86952065,EI,148,1156,2,E,12-Aug-02,27-Aug-04,N,S,29-Mar-13,NA,1,NA,NA,CAIS.#2,1,CAIS,6177,6894,NA,OCS LEASE,G13620,TERMIN,2013,2002
743,1157_1,1157,Y,N,N,N,12,N,N,N,NA,222,N,Y,G19754,11-Apr-07,NA,NA,Y,NA,N,23,NA,NA,NA,NA,0,N,Y,N,NA,NA,NA,N,WILD,5,1,NA,NA,NA,VR,54,NA,5,1,VR,54,A,1027,S,1014,W,1692670.316,244819.577,-92.29783592,29.33633856,VR,54,1157,3,W,25-Jul-02,3-Mar-05,Y,S,20-Jul-09,NA,2,1,NA,A,1,WP,1014,1027,NA,OCS LEASE,G19754,TERMIN,2009,2002
744,116_1,116,N,N,N,N,25,N,N,N,N,3247,N,N,G01238,11-Feb-16,N,N,Y,N,N,61,N,N,NA,N,0,N,Y,N,NA,N,N,N,PL023,2,1,N,N,NA,PL,23,N,2,1,PL,23,E,5736,S,6402,W,2224048.02,63520.302,-90.63366261,28.83945282,PL,23,116,1,W,25-Oct-98,27-Mar-13,N,S,NA,NA,2,2,NA,E,1,CAIS,6402,5736,NA,OCS LEASE,G01238,PROD,NA,1998
745,1160_1,1160,Y,N,N,N,27,N,N,N,N,2375,N,N,G22660,11-Feb-16,N,NA,N,N,N,27,N,N,NA,N,0,N,N,N,NA,N,N,N,WILD,3,0,N,NA,NA,EI,110,N,3,1,EI,110,B,2358,N,3202,W,1883024.72,137047.36,-91.69936759,29.04301096,EI,110,1160,3,W,18-Jul-03,15-Dec-03,N,N,17-Aug-19,NA,4,NA,NA,B,1,FIXED,3202,2358,NA,OCS LEASE,G22660,TERMIN,2019,2003
746,1161_1,1161,Y,Y,N,N,42,N,Y,N,NA,222,N,Y,G22713,23-Jul-15,NA,NA,Y,NA,N,72,NA,NA,NA,N,0,N,Y,Y,NA,N,N,Y,WILD,2,1,N,NA,NA,SS,191,NA,2,1,SS,191,B,2312,N,2028,E,2138372,-28296.926,-90.90229214,28.58814302,SS,191,1161,4,E,4-Aug-02,23-Mar-06,Y,N,5-May-10,NA,4,3,NA,B,1,FIXED,2028,2312,NA,OCS LEASE,G22713,TERMIN,2010,2002
747,1165_1,1165,N,N,N,N,127,N,Y,Y,N,3026,N,Y,G16224,9-Oct-18,Y,NA,N,NA,Y,484,N,N,NA,Y,NA,P,Y,N,B,Y,Y,Y,WC661,5,1,Y,NA,16,WC,661,Y,5,1,WC,661,A,4590,S,4946,E,1356989.616,-295248.016,-93.32174666,27.83958895,WC,661,1165,3,E,25-Nov-02,11-Mar-08,Y,S,10-Aug-19,NA,3,NA,NA,A,1,FIXED,4946,4590,NA,OCS LEASE,G16224,TERMIN,2019,2002
748,1167_1,1167,N,N,N,N,14,N,N,N,N,2970,N,N,G07746,17-Jan-19,N,N,N,N,N,18,N,N,NA,N,0,N,N,N,NA,N,N,N,SS058,2,0,N,N,0,SS,58,N,2,1,SS,58,#4,4000,S,689,E,2046111,117630.454,-91.18912073,28.99005002,SS,58,1167,2,E,15-Aug-02,25-Jun-04,N,S,3-Jun-19,NA,1,1,NA,#4,1,CAIS,689,4000,NA,OCS LEASE,G07746,TERMIN,2019,2002
749,1168_1,1168,Y,Y,N,N,117,N,Y,Y,NA,1364,N,N,G22275,7-Nov-06,NA,NA,Y,NA,Y,296,NA,NA,NA,NA,0,N,Y,Y,G,Y,NA,Y,WILD,4,1,Y,NA,NA,HI,A 355,NA,4,1,HI,A 355,A,6101,N,7594,E,3705801.81,112699,-93.71121883,28.03717888,HI,A 355,1168,4,E,19-Oct-02,25-Oct-04,N,N,12-Aug-06,NA,2,2,NA,A,1,FIXED,7594,6101,NA,OCS LEASE,G22275,TERMIN,2006,2002
750,117_1,117,N,N,N,N,20,N,N,Y,N,105,N,N,50,8-Mar-22,N,NA,N,N,N,35,N,N,NA,N,0,N,Y,Y,NA,N,Y,N,EI126,3,0,N,NA,NA,EI,120,N,3,1,EI,120,15,4761,S,7696,W,1962629.52,115169.2,-91.45020204,28.98330919,EI,120,117,1,W,15-Dec-97,8-Mar-22,N,S,NA,NA,1,1,NA,15,1,CAIS,7696,4761,NA,OCS LEASE,50,TERMIN,NA,1997
751,1171_1,1171,Y,NA,N,N,6,N,Y,Y,NA,1834,N,N,G13928,23-Jul-15,NA,NA,N,NA,Y,52,NA,NA,NA,NA,0,N,NA,Y,NA,NA,Y,NA,ST030,2,0,NA,NA,NA,ST,30,NA,2,1,ST,30,B,3782,S,7538,E,2312316.14,108595.92,-90.35682548,28.96162626,ST,30,1171,1,E,27-Jun-02,9-May-06,N,S,12-Jun-12,0,2,2,NA,B,1,WP,7538,3782,NA,OCS LEASE,G13928,SOP,2012,2002
752,1172_1,1172,Y,NA,N,Y,28,N,N,Y,NA,818,N,N,G22238,23-Jul-15,NA,NA,Y,NA,Y,52,NA,NA,NA,NA,0,N,NA,N,NA,NA,NA,NA,HI196,4,0,NA,NA,NA,HI,197,NA,4,1,HI,197,CAIS.#3,6309,S,724,W,3492359.81,505269,-94.32359764,29.14092892,HI,197,1172,1,W,21-Sep-02,3-Nov-05,N,S,16-Aug-11,NA,1,1,0,CAIS.#3,1,CAIS,724,6309,0,OCS LEASE,G22238,TERMIN,2011,2002
753,1173_1,1173,N,N,N,N,23,N,N,N,N,3368,N,Y,NA,3-Oct-19,N,NA,Y,N,N,37,N,N,NA,N,0,NA,Y,N,NA,N,N,Y,WILD,3,1,N,NA,NA,EI,143,NA,3,1,EI,143,A,8318,S,3557,E,1981420.84,89729.04,-91.39139565,28.91339102,EI,143,1173,2,E,1-Mar-03,13-Sep-12,Y,S,NA,NA,2,1,NA,A,1,FIXED,3557,8318,NA,RUE,G30330,Approved,NA,2003
754,1174_1,1174,N,N,N,N,80,N,N,N,N,276,N,N,G02549,3-Jun-22,N,NA,Y,N,N,152,N,N,NA,N,0,N,Y,N,NA,N,N,N,WC507,5,1,N,NA,NA,WC,507,N,5,1,WC,507,C,4658,N,3352,E,1447131.904,-68367.248,-93.05357191,28.46726947,WC,507,1174,2,E,30-Sep-02,3-Jun-22,N,N,NA,NA,3,1,NA,C,1,FIXED,3352,4658,NA,OCS LEASE,G02549,TERMIN,NA,2002
755,1175_1,1175,N,Y,Y,N,58,N,Y,Y,N,2782,Y,Y,G19996,14-Nov-13,Y,G,Y,Y,Y,5610,N,N,NA,Y,1,P,Y,Y,B,Y,Y,Y,MC773,1,2,Y,NA,75,MC,773,Y,1,1,MC,773,A(DEVILS TOWER,7761,N,3848,W,1080968,10240719,-88.73747383,28.20875531,MC,773,1175,4,W,19-Feb-04,14-Nov-13,Y,N,NA,NA,8,8,NA,A(DEVILS TOWER,1,SPAR,3848,7761,3,OCS LEASE,G19996,PROD,NA,2004
756,1177_1,1177,Y,N,N,N,12,N,N,N,N,222,N,N,G19754,11-Apr-07,N,NA,Y,N,N,23,N,N,NA,N,0,N,N,N,NA,N,N,N,WILD,5,1,N,NA,NA,VR,54,N,5,1,VR,54,CAIS.#2,6050,N,3120,W,1694776.316,252500.625,-92.29142845,29.35750933,VR,54,1177,2,W,1-Sep-02,15-Jan-03,N,N,26-May-08,NA,1,1,NA,CAIS.#2,1,CAIS,3120,6050,NA,OCS LEASE,G19754,TERMIN,2008,2002
757,1178_1,1178,N,N,N,Y,8,N,N,Y,N,3151,N,N,G02893,25-Jan-18,N,N,N,N,Y,17,N,N,NA,N,0,N,N,Y,NA,N,N,N,EI024,3,1,N,NA,NA,EI,24,N,3,1,EI,24,C,3968,N,6052,W,1855830.4,251426,-91.78587562,29.35728029,EI,24,1178,3,W,5-Feb-03,16-Aug-11,N,N,NA,NA,2,1,NA,C,1,CAIS,6052,3968,NA,OCS LEASE,G02893,PROD,NA,2003
758,1179_1,1179,Y,N,N,N,60,N,N,N,N,1963,N,N,G23681,26-Jun-07,N,NA,Y,N,Y,218,N,N,NA,N,0,N,N,N,NA,N,N,N,WILD,4,0,N,NA,NA,HI,A 316,N,4,1,HI,A 316,A,1084,N,3203,W,3684918.81,181076,-93.7663983,28.22762562,HI,A 316,1179,3,W,25-Oct-02,15-Apr-03,N,N,31-Oct-06,NA,2,1,NA,A,1,FIXED,3203,1084,NA,NA,NA,NA,2006,2002
759,1180_1,1180,N,N,N,N,73,N,Y,N,N,2800,N,Y,G22553,1-Oct-13,N,NA,Y,N,N,102,N,N,NA,N,NA,N,Y,N,NA,N,N,N,WILD,5,1,Y,NA,NA,WC,426,N,5,1,WC,426,C,3669,S,127,W,1347304.568,13749.992,-93.3686604,28.68853597,WC,426,1180,3,W,2-Sep-02,12-Jan-10,Y,S,17-Jul-18,NA,2,2,NA,C,1,FIXED,127,3669,NA,OCS LEASE,G22553,TERMIN,2018,2002
760,1183_1,1183,Y,NA,N,N,104,N,N,N,NA,2589,N,N,G24861,23-Jul-15,NA,NA,N,NA,N,318,NA,NA,NA,NA,NA,N,N,N,NA,NA,N,NA,VR370,5,0,NA,NA,NA,VR,385,NA,5,1,VR,385,A,2601,S,5810,E,1626814.124,-225863.959,-92.48959669,28.04048693,VR,385,1183,4,E,21-Oct-02,6-Oct-08,N,S,10-Jun-11,NA,2,1,NA,A,1,FIXED,5810,2601,NA,OCS LEASE,G24861,TERMIN,2011,2002
761,1184_1,1184,Y,Y,N,N,22,N,N,N,N,2579,N,N,G23897,28-Sep-05,N,NA,Y,N,N,41,N,N,NA,N,NA,N,N,N,NA,N,N,N,WILD,2,NA,NA,NA,NA,SS,133,N,2,1,SS,133,CAIS.#1,469,S,5352,E,2088248,30330.226,-91.0579933,28.74977582,SS,133,1184,1,E,4-Jan-03,27-Oct-03,N,S,1-Aug-07,NA,1,NA,NA,CAIS.#1,1,CAIS,5352,469,NA,OCS LEASE,G23897,RELINQ,2007,2003
762,1186_1,1186,N,N,N,N,8,N,N,Y,N,3151,N,N,310,6-Jul-17,N,NA,N,N,Y,11,N,N,NA,N,0,N,Y,Y,G,Y,Y,N,LP000,3,2,N,NA,NA,SM,223,N,3,1,SM,223,218,5302,N,4808,E,1790154.662,270364.087,-91.99236704,29.40848363,SM,223,1186,1,E,5-Mar-03,6-Nov-09,N,N,NA,NA,1,1,NA,218,1,CAIS,4808,5302,NA,OCS LEASE,310,UNIT,NA,2003
763,1186_2,1186,N,N,N,N,8,N,N,Y,N,3151,N,N,310,6-Jul-17,N,NA,N,N,Y,11,N,N,NA,N,0,N,Y,Y,G,Y,Y,N,LP000,3,2,N,NA,NA,SM,223,N,3,2,SM,223,A,5223,N,4800,E,1790162.662,270443.087,-91.99234334,29.40870101,SM,223,1186,2,E,2-Aug-03,9-Nov-12,N,N,NA,NA,0,0,NA,A,2,FIXED,4800,5223,NA,OCS LEASE,310,UNIT,NA,2003
764,1186_3,1186,N,N,N,N,8,N,N,Y,N,3151,N,N,310,6-Jul-17,N,NA,N,N,Y,11,N,N,NA,N,0,N,Y,Y,G,Y,Y,N,LP000,3,2,N,NA,NA,SM,223,N,3,3,SM,223,B (Header Pltf.,5110,N,4800,E,1790162.662,270556.087,-91.99234539,29.40901175,SM,223,1186,1,E,10-Mar-04,9-Nov-12,N,N,NA,NA,0,0,NA,B (Header Pltf.,3,FIXED,4800,5110,NA,OCS LEASE,310,UNIT,NA,2004
765,1187_1,1187,Y,Y,N,Y,25,N,Y,Y,N,222,N,Y,G23162,23-Jul-15,N,NA,Y,NA,Y,85,N,NA,NA,N,0,N,Y,Y,NA,N,N,Y,WILD,4,1,N,NA,NA,BA,415,N,4,1,BA,415,A,1998,S,4507,E,3154488.81,279198,-95.40334696,28.55237626,BA,415,1187,2,E,20-Nov-02,19-Nov-04,Y,S,5-Jun-11,NA,3,2,1,A,1,FIXED,4507,1998,NA,OCS LEASE,G23162,TERMIN,2011,2002
766,1188_1,1188,Y,NA,N,Y,25,N,N,Y,NA,222,N,N,G23162,23-Jul-15,NA,NA,Y,NA,Y,85,NA,NA,NA,NA,0,N,NA,Y,NA,NA,NA,NA,WILD,4,1,NA,NA,NA,BA,415,NA,4,1,BA,415,B,2392,N,6303,W,3149458.81,290648,-95.41791521,28.58427843,BA,415,1188,2,W,1-Dec-01,4-Apr-07,N,N,7-Jun-11,NA,4,2,0,B,1,FIXED,6303,2392,0,OCS LEASE,G23162,TERMIN,2011,2001
767,1189_1,1189,Y,N,N,N,28,N,N,N,N,1284,N,N,763,10-Sep-14,N,NA,Y,N,N,54,N,N,NA,N,NA,N,N,N,NA,N,N,N,WC180,5,NA,N,NA,NA,WC,180,N,5,1,WC,180,H,5250,S,3383,W,1409592.76,251459.76,-93.18644651,29.34502721,WC,180,1189,2,W,1-Feb-03,5-Dec-03,N,S,26-Aug-16,NA,2,NA,NA,H,1,CAIS,3383,5250,NA,OCS LEASE,763,TERMIN,2016,2003
768,1190_1,1190,Y,N,N,N,7,N,N,N,N,1834,N,N,299,23-Jul-15,N,NA,Y,N,N,35,N,N,NA,N,NA,N,Y,N,NA,N,N,N,WC045,5,1,N,NA,NA,WC,45,N,5,1,WC,45,Cais.#2,397,S,2000,E,1286145.376,364671.144,-93.58078916,29.65023667,WC,45,1190,1,E,30-Oct-02,19-Jul-11,N,S,28-Apr-13,NA,1,NA,NA,Cais.#2,1,CAIS,2000,397,NA,OCS LEASE,299,TERMIN,2013,2002
769,1193_1,1193,Y,N,N,N,21,N,N,N,N,491,N,N,G21307,4-Oct-05,N,NA,N,N,N,98,N,N,NA,N,NA,N,N,N,NA,N,N,N,NA,4,0,N,NA,NA,MI,652,N,4,1,MI,652,A,2600,N,7500,W,2849695.81,84520,-96.36616403,28.03945957,MI,652,1193,1,W,26-Jan-03,3-Oct-03,N,N,15-Jul-05,NA,1,NA,NA,A,1,CAIS,7500,2600,NA,OCS LEASE,G21307,EXPIR,2005,2003
770,1194_1,1194,N,N,N,Y,41,N,N,Y,N,1284,N,N,G18088,6-Jan-14,N,G,Y,N,Y,55,N,N,NA,N,0,N,Y,N,G,N,N,N,WILD,1,1,N,N,NA,MP,107,N,1,1,MP,107,CAIS.#1,4496,N,4217,W,2831317,332584,-88.71849046,29.55516357,MP,107,1194,2,W,1-Nov-02,1-Feb-12,N,N,NA,NA,1,1,NA,CAIS.#1,1,CAIS,4217,4496,NA,OCS LEASE,G18088,PROD,NA,2002
771,1195_1,1195,Y,Y,N,Y,95,N,Y,Y,NA,730,N,Y,G22262,23-Jul-15,NA,NA,Y,NA,Y,230,NA,NA,NA,NA,0,N,Y,Y,NA,NA,N,Y,WILD,4,1,Y,NA,NA,HI,A 539,NA,4,1,HI,A 539,A,5442,S,2683,E,3520632.81,108402,-94.28520619,28.04714526,HI,A 539,1195,4,E,24-Nov-02,3-May-07,Y,S,15-Jul-11,NA,3,NA,NA,A,1,FIXED,2683,5442,NA,OCS LEASE,G22262,RELINQ,2011,2002
772,1196_1,1196,Y,N,N,N,73,N,N,N,N,2266,N,N,G18957,23-Jul-15,N,NA,Y,NA,N,216,N,N,NA,N,0,N,N,N,NA,N,N,N,HI538A,4,1,N,NA,NA,HI,A 538,N,4,1,HI,A 538,A,5081,S,1100,W,3492735.81,108041,-94.3716553,28.04921707,HI,A 538,1196,1,W,17-Nov-02,29-Jan-07,N,S,7-Feb-10,NA,6,2,0,A,1,FIXED,1100,5081,0,OCS LEASE,G18957,TERMIN,2010,2002
773,12_1,12,Y,N,N,N,93,N,N,N,N,818,N,N,G02688,10-Dec-07,N,NA,Y,N,N,187,N,N,NA,N,0,N,N,N,NA,N,N,N,HI467A,4,1,N,NA,NA,HI,A 467,NA,4,1,HI,A 467,D,4124,S,1950,E,3616405.81,202124,-93.97613578,28.29371965,HI,A 467,12,1,E,13-Aug-97,10-Dec-07,N,S,29-Sep-08,NA,4,3,0,D,1,WP,1950,4124,0,OCS LEASE,G02688,TERMIN,2008,1997
774,1202_1,1202,Y,N,N,N,52,N,N,N,N,2899,N,N,G22585,23-Jul-15,N,NA,Y,N,N,96,N,N,NA,N,NA,N,N,N,NA,N,N,N,WILD,5,0,N,NA,NA,EC,185,N,5,1,EC,185,C,5041,N,5011,E,1548779.24,59798.04,-92.74223642,28.82347017,EC,185,1202,1,E,25-Oct-02,7-Feb-07,N,N,14-May-12,NA,2,1,NA,C,1,FIXED,5011,5041,NA,OCS LEASE,G22585,TERMIN,2012,2002
775,1203_1,1203,Y,NA,N,N,92,N,N,N,NA,1284,N,N,G16273,23-Jul-15,NA,NA,Y,NA,N,358,NA,NA,NA,NA,NA,N,NA,N,NA,NA,N,NA,EC368,5,1,NA,NA,NA,EC,368,NA,5,1,EC,368,A,9390,S,3923,E,1505593.096,-235689.968,-92.86473671,28.00956786,EC,368,1203,4,E,14-Feb-03,4-Apr-12,N,S,14-Feb-11,NA,2,2,NA,A,1,FIXED,3923,9390,NA,OCS LEASE,G16273,TERMIN,2011,2003
776,1204_1,1204,N,N,N,N,11,N,N,N,N,3151,N,N,G16493,26-Jun-12,N,N,N,N,N,114,N,N,NA,N,0,N,N,N,NA,N,N,N,MP061,1,0,N,N,NA,MP,61,N,1,1,MP,61,D,400,N,148,E,2782702,248180,-88.87704676,29.32606631,MP,61,1204,2,E,31-May-03,5-Jun-08,N,N,NA,NA,1,NA,NA,D,1,FIXED,148,400,NA,OCS LEASE,G16493,PROD,NA,2003
