Source,State,County,GEO_ID,Year,Sector,Industry,Establishments,Employment,Wages,GDP
ENOW,Maine,Hancock,23009,2014,Tourism & Recreation,All Industries,328,3247,76122494,171664355
ENOW,Maine,Hancock,23009,2014,Transportation,All Industries,7,36,1850142,2686230
ENOW,Maine,Knox,23013,2014,Construction,All Industries,NA,NA,NA,NA
ENOW,Maine,Knox,23013,2014,Living Resources,All Industries,109,103,2291921,5790061
ENOW,Maine,Knox,23013,2014,Minerals,All Industries,NA,NA,NA,NA
ENOW,Maine,Knox,23013,2014,Ship & Boat Building,All Industries,NA,NA,NA,NA
ENOW,Maine,Knox,23013,2014,Tourism & Recreation,All Industries,201,1983,40873313,83590364
ENOW,Maine,Knox,23013,2014,Transportation,All Industries,NA,NA,NA,NA
ENOW,Maine,Lincoln,23015,2014,Construction,All Industries,4,17,672415,975494
ENOW,Maine,Lincoln,23015,2014,Living Resources,All Industries,79,33,1297564,6323665
ENOW,Maine,Lincoln,23015,2014,Minerals,All Industries,NA,NA,NA,NA
ENOW,Maine,Lincoln,23015,2014,Ship & Boat Building,All Industries,NA,NA,NA,NA
ENOW,Maine,Lincoln,23015,2014,Tourism & Recreation,All Industries,168,1411,30245568,64304340
ENOW,Maine,Lincoln,23015,2014,Transportation,All Industries,NA,NA,NA,NA
ENOW,Maine,Sagadahoc,23023,2014,Construction,All Industries,NA,NA,NA,NA
ENOW,Maine,Sagadahoc,23023,2014,Living Resources,All Industries,NA,NA,NA,NA
ENOW,Maine,Sagadahoc,23023,2014,Minerals,All Industries,NA,NA,NA,NA
ENOW,Maine,Sagadahoc,23023,2014,Ship & Boat Building,All Industries,NA,NA,NA,NA
ENOW,Maine,Sagadahoc,23023,2014,Tourism & Recreation,All Industries,58,632,11313404,21801942
ENOW,Maine,Sagadahoc,23023,2014,Transportation,All Industries,NA,NA,NA,NA
ENOW,Maine,Waldo,23027,2014,Construction,All Industries,NA,NA,NA,NA
ENOW,Maine,Waldo,23027,2014,Living Resources,All Industries,NA,NA,NA,NA
ENOW,Maine,Waldo,23027,2014,Minerals,All Industries,NA,NA,NA,NA
ENOW,Maine,Waldo,23027,2014,Ship & Boat Building,All Industries,NA,NA,NA,NA
ENOW,Maine,Waldo,23027,2014,Tourism & Recreation,All Industries,83,866,16918533,34524909
ENOW,Maine,Waldo,23027,2014,Transportation,All Industries,6,35,2348568,3214712
ENOW,Maine,Washington,23029,2014,Construction,All Industries,NA,NA,NA,NA
ENOW,Maine,Washington,23029,2014,Living Resources,All Industries,42,134,3669245,10378242
ENOW,Maine,Washington,23029,2014,Minerals,All Industries,NA,NA,NA,NA
ENOW,Maine,Washington,23029,2014,Ship & Boat Building,All Industries,NA,NA,NA,NA
ENOW,Maine,Washington,23029,2014,Tourism & Recreation,All Industries,82,614,8756661,17312890
ENOW,Maine,Washington,23029,2014,Transportation,All Industries,NA,NA,NA,NA
ENOW,Maine,York,23031,2014,Construction,All Industries,5,23,1132791,1643375
ENOW,Maine,York,23031,2014,Living Resources,All Industries,19,111,2963106,6101033
ENOW,Maine,York,23031,2014,Minerals,All Industries,5,38,1741523,NA
ENOW,Maine,York,23031,2014,Ship & Boat Building,All Industries,4,4701,383385399,363357605
ENOW,Maine,York,23031,2014,Tourism & Recreation,All Industries,634,7816,167719501,348893139
ENOW,Maine,York,23031,2014,Transportation,All Industries,8,438,21852814,31728206
ENOW,Maine,Cumberland,23005,2013,Construction,All Industries,15,110,5593259,8506655
ENOW,Maine,Cumberland,23005,2013,Living Resources,All Industries,86,400,12595292,33693282
ENOW,Maine,Cumberland,23005,2013,Minerals,All Industries,NA,NA,NA,NA
ENOW,Maine,Cumberland,23005,2013,Ship & Boat Building,All Industries,8,162,6032093,5757558
ENOW,Maine,Cumberland,23005,2013,Tourism & Recreation,All Industries,819,13495,265154458,519742034
ENOW,Maine,Cumberland,23005,2013,Transportation,All Industries,37,2467,96834415,140977772
ENOW,Maine,Hancock,23009,2013,Construction,All Industries,NA,NA,NA,NA
ENOW,Maine,Hancock,23009,2013,Living Resources,All Industries,73,91,3368395,9066300
ENOW,Maine,Hancock,23009,2013,Minerals,All Industries,NA,NA,NA,NA
