"","PortID","PortName","ExpTotValue","ExpContainerValue","ExpContainerWeight","time","Year","State","PortNameTiCase","County_GEOID","CountyName","ImpContainerValue","ImpContainerWt","TotPortWt","TotPortContainerVal","TotPortVal","rnkTotValue","rnkTotPortWt","rnkExpValue","rnkExpContainerWt","rnkImpContainerVal","rnkImpContainerWt"
"2238","0000","COUNTY TOTAL",3053434,0,0,NA,"2015"," OR","County Total","41041","Lincoln",15236,632,632,15236,3068670,135,100,83,87,128,128
"2239","0000","COUNTY TOTAL",79646,15249,1229,NA,"2015"," OH","County Total","39093","Lorain",456416,100675,101904,471665,536062,122,117,125,127,99,107
"2240","0000","COUNTY TOTAL",31716873671,25337360502,11138449413,NA,"2015"," CA","County Total","06037","Los Angeles",211494416366,36720954669,47859404082,236831776868,243211290037,1,1,1,1,1,1
"2241","0000","COUNTY TOTAL",1328870,0,0,NA,"2015"," MS","County Total","22065","Madison",0,0,0,0,1328870,148,124,142.5,142.5,120,113
"2242","0000","COUNTY TOTAL",110262911,8652303,6283946,NA,"2015"," FL","County Total","12081","Manatee",217921171,390913351,397197297,226573474,328184082,80,35,60,47,38,28
"2243","0000","COUNTY TOTAL",16313,4763,391,NA,"2015"," WI","County Total","55071","Manitowoc",0,0,391,4763,16313,150,122,111,109,126,129
"2244","0000","COUNTY TOTAL",42483,0,0,NA,"2015"," WI","County Total","55075","Marinette",0,0,0,0,42483,144,130,107,119,132,131
"2245","0000","COUNTY TOTAL",93055187,0,0,NA,"2015"," MI","County Total","26103","Marquette",0,0,0,0,93055187,96,125,142.5,142.5,106,114
"2246","0000","COUNTY TOTAL",18191007669,2014769024,778129645,NA,"2015"," AK","County Total","02170","Matanuska-Susitna",50316004,44308076,822437721,2065085028,18241323673,23,33,20,22,61,57
"2247","0000","COUNTY TOTAL",5467190,2780812,1727667,NA,"2015"," HI","County Total","15009","Maui",91758,26504,1754171,2872570,5558948,121,89,76,75,105,105
"2248","0000","COUNTY TOTAL",10291648053,7083641906,1791702736,NA,"2015"," FL","County Total","12086","Miami-Dade",13877799496,3244583581,5036286317,20961441402,24169447549,18,13,10,13,12,12
"2249","0000","COUNTY TOTAL",64583401,6027652,2318991,NA,"2015"," FL","County Total","12087","Monroe",132601,64396,2383387,6160253,64716002,106,95,78,80,100,103
"2250","0000","COUNTY TOTAL",6374094,291341,55271,NA,"2015"," NY","County Total","36055","Monroe",1122550,50207,105478,1413891,7496644,123,108,100,100,96,100
"2251","0000","COUNTY TOTAL",1853158,1255751,170605,NA,"2015"," CA","County Total","06053","Monterey",0,0,170605,1255751,1853158,131,88,80,74,111,116
"2252","0000","COUNTY TOTAL",13341456,0,0,NA,"2015"," OH","County Total","39113","Montgomery",0,0,0,0,13341456,112,145.5,142.5,142.5,143.5,143.5
"2253","0000","COUNTY TOTAL",76796022691,29111735721,11510378859,NA,"2015"," TX","County Total","48339","Montgomery",30002201078,9494722850,21005101709,59113936799,106798223769,2,3,2,2,6,3
"2254","0000","COUNTY TOTAL",2652280164,515503,167208,NA,"2015"," AL","County Total","01103","Morgan",0,0,167208,515503,2652280164,56,106,91,91,143.5,143.5
"2255","0000","COUNTY TOTAL",875718,692052,106199,NA,"2015"," MI","County Total","26121","Muskegon",0,0,106199,692052,875718,146,112,99,107,104,102
"2256","0000","COUNTY TOTAL",8354343327,3140461473,919569011,NA,"2015"," FL","County Total","12089","Nassau",4984102019,3863528846,4783097857,8124563492,13338445346,28,17,16,17,16,17
"2257","0000","COUNTY TOTAL",3755850297,2612091111,8.88e+08,NA,"2015"," NC","County Total","37129","New Hanover",4397490322,1213182133,2101182120,7009581433,8153340619,31,19,15,16,20,21
"2258","0000","COUNTY TOTAL",32007361,0,0,NA,"2015"," CT","County Total","09009","New Haven",13907988,69210108,69210108,13907988,45915349,97,62,85,70,67,55
"2259","0000","COUNTY TOTAL",185058,14046,340,NA,"2015"," CT","County Total","09011","New London",4991199,4682537,4682877,5005245,5176257,118,83,102,104,80,73
"2260","0000","COUNTY TOTAL",510685,400258,5548,NA,"2015"," MA","County Total","44005","Newport",290607,64979,70527,690865,801292,115,104,92,103,93,89
"2261","0000","COUNTY TOTAL",25849037,815763,73430,NA,"2015"," RI","County Total","44005","Newport",125790,63702,137132,941553,25974827,115,104,92,103,93,89
"2262","0000","COUNTY TOTAL",1014368039,630978459,488089008,NA,"2015"," MA","County Total","25021","Norfolk",4046975635,1111562254,1599651262,4677954094,5061343674,42,21,22,20,19,20
"2263","0000","COUNTY TOTAL",74419652342,123722641,22743676,NA,"2015"," MI","County Total","26125","Oakland",110426613,24753413,47497089,234149254,74530078955,5,55,36,48,48,49
"2264","0000","COUNTY TOTAL",46405000,0,0,NA,"2015"," NY","County Total","36067","Onondaga",0,0,0,0,46405000,101,145.5,142.5,142.5,143.5,143.5
"2265","0000","COUNTY TOTAL",31103943018,24295337825,10337892040,NA,"2015"," CA","County Total","06059","Orange",54224272172,9881394052,20219286092,78519609997,85328215190,3,4,4,4,3,4
"2266","0000","COUNTY TOTAL",90026871,25837241,4712396,NA,"2015"," TX","County Total","48361","Orange",0,0,4712396,25837241,90026871,110,98,74,85,118,122
"2267","0000","COUNTY TOTAL",56190287151,4859694625,3284210587,NA,"2015"," LA","County Total","22071","Orleans",5007804386,3398178195,6682388782,9867499011,61198091537,7,12,13,11,17,15
"2268","0000","COUNTY TOTAL",2074866952,0,0,NA,"2015"," FL","County Total","12097","Osceola",0,0,0,0,2074866952,60,145.5,142.5,142.5,143.5,143.5
"2269","0000","COUNTY TOTAL",2046040,0,0,NA,"2015"," NY","County Total","36075","Oswego",7057206,3486247,3486247,7057206,9103246,119,70,106,124,70,65
"2270","0000","COUNTY TOTAL",1792103135,1405761391,486356034,NA,"2015"," FL","County Total","12099","Palm Beach",260340951,117395841,603751875,1666102342,2052444086,54,29,19,23,39,41
"2271","0000","COUNTY TOTAL",942618887,590212,71334,NA,"2015"," ME","County Total","23019","Penobscot",33581,9100,80434,623793,942652468,65,84,93,99,88,76
"2272","0000","COUNTY TOTAL",5423531,16597,1e+05,NA,"2015"," IL","County Total","17143","Peoria",863810,143467,243467,880407,6287341,129,110,130,114,79,96
"2273","0000","COUNTY TOTAL",69598673,1332450,1767185,NA,"2015"," NJ","County Total","42101","Philadelphia",23567846,32231752,33998937,24900296,93166519,94,76,56,76,74,71
"2274","0000","COUNTY TOTAL",10074277247,7211778076,4957674264,NA,"2015"," WA","County Total","53053","Pierce",36856691646,5347340690,10305014954,44068469722,46930968893,12,9,11,9,5,8
"2275","0000","COUNTY TOTAL",758402,0,0,NA,"2015"," MA","County Total","25023","Plymouth",115298,6334,6334,115298,873700,147,102,109,94,103,93
"2276","0000","COUNTY TOTAL",12035,4800,2005,NA,"2015"," IN","County Total","18127","Porter",2220,1,2006,7020,14255,136,119,114,118,116,110
"2277","0000","COUNTY TOTAL",251031,13500,11442,NA,"2015"," MI","County Total","26141","Presque Isle",0,0,11442,13500,251031,143,133,128,126,143.5,143.5
"2278","0000","COUNTY TOTAL",214567266,44700,13463,NA,"2015"," RI","County Total","44007","Providence",26417014,2295150,2308613,26461714,240984280,73,51,70,62,37,44
"2279","0000","COUNTY TOTAL",170395,22779,5162,NA,"2015"," WI","County Total","55101","Racine",379612,270800,275962,402391,550007,141,113,94,110,115,104
"2280","0000","COUNTY TOTAL",3572440,0,0,NA,"2015"," SC","County Total","45079","Richland",0,0,0,0,3572440,142,145.5,142.5,142.5,143.5,143.5
"2281","0000","COUNTY TOTAL",367390424,95733126,9453967,NA,"2015"," NH","County Total","33015","Rockingham",21287610,4504780,13958747,117020736,388678034,75,57,54,58,63,50
"2282","0000","COUNTY TOTAL",13000,0,0,NA,"2015"," MI","County Total","26145","Saginaw",252996,8130493,8130493,252996,265996,130,78,129,128,91,72
"2283","0000","COUNTY TOTAL",3166068064,296651411,200730721,NA,"2015"," DE","County Total","34033","Salem",728242663,1314739909,1515470630,1024894074,3894310727,46,20,23,29,26,18
"2284","0000","COUNTY TOTAL",958158964,110273486,16669857,NA,"2015"," CA","County Total","06073","San Diego",372522945,532492258,549162115,482796431,1330681909,58,28,45,54,28,23
"2285","0000","COUNTY TOTAL",372647932,535223,89253,NA,"2015"," CA","County Total","06077","San Joaquin",102570415,189403744,189492997,103105638,475218347,78,50,71,67,54,40
"2286","0000","COUNTY TOTAL",3907134,0,0,NA,"2015"," WA","County Total","53055","San Juan",95856,17317,17317,95856,4002990,127,127,124,121,117,115
"2287","0000","COUNTY TOTAL",3047789,0,0,NA,"2015"," CA","County Total","06079","San Luis Obispo",172376,46062,46062,172376,3220165,138,118,116,113,110,112
"2288","0000","COUNTY TOTAL",694005078,51160319,7543659,NA,"2015"," CA","County Total","06081","San Mateo",524213145,195318142,202861801,575373464,1218218223,47,38,46,55,22,30
"2289","0000","COUNTY TOTAL",9923075714,570248700,1396710839,NA,"2015"," TX","County Total","48409","San Patricio",212358940,65314218,1462025057,782607640,10135434654,20,24,27,18,40,39
"2290","0000","COUNTY TOTAL",373946153,485269,116824,NA,"2015"," FL","County Total","12113","Santa Rosa",8628303,274576,391400,9113572,382574456,90,80,75,72,71,78
"2291","0000","COUNTY TOTAL",854265896,194783,57582,NA,"2015"," WA","County Total","53057","Skagit",271276,8260,65842,466059,854537172,66,74,68,61,90,88
"2292","0000","COUNTY TOTAL",127976097,0,0,NA,"2015"," AK","County Total","02230","Skagway",0,0,0,0,127976097,85,129,123,117,124,123
"2293","0000","COUNTY TOTAL",29846324248,56534845,10306696,NA,"2015"," WA","County Total","53061","Snohomish",1649809251,13264133,23570829,1706344096,31496133499,22,61,51,53,24,60
"2294","0000","COUNTY TOTAL",42938103293,306176013,56079641,NA,"2015"," MI","County Total","26147","St. Clair",125195695,35239194,91318835,431371708,43063298988,11,53,26,42,49,58
"2295","0000","COUNTY TOTAL",13540031911,24969379,58644428,NA,"2015"," LA","County Total","22093","St. James",80610919,342479117,401123545,105580298,13620642830,26,34,50,32,52,32
"2296","0000","COUNTY TOTAL",482998495,43919,19848,NA,"2015"," NY","County Total","36089","St. Lawrence",1004058,106534,126382,1047977,484002553,71,97,110,106,83,87
"2297","0000","COUNTY TOTAL",9517018,258743,201236,NA,"2015"," FL","County Total","12111","St. Lucie",63965,5807100,6008336,322708,9580983,111,86,87,93,102,77
"2298","0000","COUNTY TOTAL",1290496847,9113128,13772053,NA,"2015"," LA","County Total","22101","St. Mary",38455802,2915902,16687955,47568930,1328952649,52,65,58,59,51,64
"2299","0000","COUNTY TOTAL",93835500,27373,2386,NA,"2015"," WA","County Total","53067","Thurston",172179,3300,5686,199552,94007679,95,85,86,71,112,118
"2300","0000","COUNTY TOTAL",963118904,318988980,85600837,NA,"2015"," CA","County Total","06111","Ventura",647222988,501989523,587590360,966211968,1610341892,57,30,30,40,27,25
"2301","0000","COUNTY TOTAL",25627468,2592943,1118965,NA,"2015"," VA","County Total","51812","Virginia Beach",7150340,52073002,53191967,9743283,32777808,19,15,72,65,8.5,9.5
"2302","0000","COUNTY TOTAL",25627468,2592943,1118965,NA,"2015"," VA","County Total","51812","Virginia Beach",41022588625,8297830130,8298949095,41025181568,41048216093,19,15,72,65,8.5,9.5
"2303","0000","COUNTY TOTAL",28668887188,20324376900,7214047229,NA,"2015"," VA","County Total","51811","Virginia Beach",7150340,52073002,7266120231,20331527240,28676037528,9,7,5,6,8.5,9.5
"2304","0000","COUNTY TOTAL",28668887188,20324376900,7214047229,NA,"2015"," VA","County Total","51811","Virginia Beach",41022588625,8297830130,15511877359,61346965525,69691475813,9,7,5,6,8.5,9.5
"2305","0000","COUNTY TOTAL",12644,0,0,NA,"2015"," WV","County Total","51813","Virginia Beach",0,0,0,0,12644,151,145.5,142.5,142.5,143.5,143.5
"2306","0000","COUNTY TOTAL",294993367,0,0,NA,"2015"," NC","County Total","37183","Wake",0,0,0,0,294993367,82,145.5,142.5,142.5,143.5,143.5
"2307","0000","COUNTY TOTAL",2228626,115705,61215,NA,"2015"," ME","County Total","23027","Waldo",15296985,1139303,1200518,15412690,17525611,104,72,105,98,65,67
"2308","0000","COUNTY TOTAL",1494100098,8428116,15641738,NA,"2015"," ME","County Total","23029","Washington",197394,26143,15667881,8625510,1494297492,59,66,62,51,101,98
"2309","0000","COUNTY TOTAL",3766353230,155570070,181593679,NA,"2015"," OR","County Total","41067","Washington",307014277,133762403,315356082,462584347,4073367507,43,26,29,27,29,33
"2310","0000","COUNTY TOTAL",253088700,2812878,386351,NA,"2015"," WI","County Total","55133","Waukesha",8722310,435946,822297,11535188,261811010,91,75,65,86,72,69
"2311","0000","COUNTY TOTAL",5320087490,34531073,147696930,NA,"2015"," LA","County Total","22121","West Baton Rouge",249967871,464906338,612603268,284498944,5570055361,33,31,53,31,43,29
"2312","0000","COUNTY TOTAL",18422648816,92073987,27580895,NA,"2015"," WA","County Total","53073","Whatcom",13333526,4572172,32153067,105407513,18435982342,24,69,47,56,68,80
"2313","0000","COUNTY TOTAL",521047467,0,0,NA,"2015"," OH","County Total","39173","Wood",5049315,2255806,2255806,5049315,526096782,74,64,81,68,64,59
"2314","0000","COUNTY TOTAL",1881867,69283,26651,NA,"2015"," MA","County Total","25027","Worcester",0,0,26651,69283,1881867,102,115,96,102,143.5,143.5
"2315","0000","COUNTY TOTAL",13446876,13394008,7174793,NA,"2015"," AK","County Total","02275","Wrangell",5622,915,7175708,13399630,13452498,132,87,67,73,125,130
"2316","0000","COUNTY TOTAL",760762209,0,0,NA,"2015"," NC","County Total","45091","York",0,0,0,0,760762209,72,145.5,142.5,142.5,143.5,143.5
"2317","0000","COUNTY TOTAL",19850433902,15059795540,7271509239,NA,"2016"," CA","County Total","06001","Alameda",26147811886,6649333502,13920842741,41207607426,45998245788,10,5,7,7,7,6
"2318","0000","COUNTY TOTAL",283136873,7388662,468460,NA,"2016"," NY","County Total","36001","Albany",44370207,9272733,9741193,51758869,327507080,76,56,61,77,57,48
"2319","0000","COUNTY TOTAL",64937714,0,0,NA,"2016"," PA","County Total","42003","Allegheny",0,0,0,0,64937714,98,145.5,142.5,142.5,143.5,143.5
"2320","0000","COUNTY TOTAL",7682141,0,0,NA,"2016"," MI","County Total","26007","Alpena",10393,17313,17313,10393,7692534,126,135,127,130,129,125
"2321","0000","COUNTY TOTAL",4628047,1861859,719271,NA,"2016"," MD","County Total","24003","Anne Arundel",20904486,1274796,1994067,22766345,25532533,114,91,73,81,76,83
"2322","0000","COUNTY TOTAL",5016575039,1879563,224113,NA,"2016"," DC","County Total","51013","Arlington",18098016,10616290,10840403,19977579,5034673055,40,81,77,84,66,74
"2323","0000","COUNTY TOTAL",1143038734,0,0,NA,"2016"," ME","County Total","23003","Aroostook",0,0,0,0,1143038734,64,145.5,142.5,142.5,143.5,143.5
"2324","0000","COUNTY TOTAL",4307045743,1595285918,1395055653,NA,"2016"," AL","County Total","01003","Baldwin",3697759745,1285280023,2680335676,5293045663,8004805488,30,18,18,15,18,19
"2325","0000","COUNTY TOTAL",14061033233,5863687845,1959517792,NA,"2016"," MD","County Total","24005","Baltimore",15322255747,4553174936,6512692728,21185943592,29383288980,15,11,12,12,10,7
"2326","0000","COUNTY TOTAL",497543028,209127830,71395149,NA,"2016"," FL","County Total","12005","Bay",494524671,100592849,171987998,703652501,992067699,63,47,34,43,31,45
"2327","0000","COUNTY TOTAL",3407797501,923222272,1280986277,NA,"2016"," TX","County Total","48039","Brazoria",244781440,308768114,1589754391,1168003712,3652578941,38,23,25,19,41,34
"2328","0000","COUNTY TOTAL",59044059,17508673,19649093,NA,"2016"," FL","County Total","12009","Brevard",23699092,97852235,117501328,41207765,82743151,92,58,66,63,60,51
"2329","0000","COUNTY TOTAL",559157,559157,31404,NA,"2016"," MA","County Total","25005","Bristol",8334354,4747781,4779185,8893511,8893511,124,92,98,105,77,79
"2330","0000","COUNTY TOTAL",32145016682,25225942602,7803891180,NA,"2016"," NY","County Total","36005","Bronx",7953745645,2159018770,9962909950,33179688247,40098762327,14,8,3,5,13,16
"2331","0000","COUNTY TOTAL",11707711101,8986905429,1761986388,NA,"2016"," FL","County Total","12011","Broward",8634037467,3135766140,4897752528,17620942896,20341748568,21,14,9,14,15,14
"2332","0000","COUNTY TOTAL",292061200,35716,51885,NA,"2016"," WI","County Total","55009","Brown",3260562,8235681,8287566,3296278,295321762,86,71,90,95,84,66
"2333","0000","COUNTY TOTAL",4264203093,1653203904,481089519,NA,"2016"," PA","County Total","42017","Bucks",7543926716,3099834603,3580924122,9197130620,11808129809,27,16,17,24,14,13
"2334","0000","COUNTY TOTAL",26201494,0,0,NA,"2016"," LA","County Total","22017","Caddo ",0,0,0,0,26201494,109,145.5,142.5,142.5,143.5,143.5
"2335","0000","COUNTY TOTAL",3921982450,51849244,112097674,NA,"2016"," LA","County Total","22019","Calcasieu",30817888,161578670,273676344,82667132,3952800338,35,41,48,34,47,36
"2336","0000","COUNTY TOTAL",365014401,7003775,51570991,NA,"2016"," TX","County Total","48057","Calhoun",134015237,294919689,346490680,141019012,499029638,67,43,63,46,44,35
"2337","0000","COUNTY TOTAL",4754884225,22365164,60341226,NA,"2016"," TX","County Total","22023","Cameron",18485936,104556312,164897538,40851100,4773370161,32,36,49,28,53,43
"2338","0000","COUNTY TOTAL",270293978,2105000,3029283,NA,"2016"," NC","County Total","37031","Carteret",187545537,118614013,121643296,189650537,457839515,79,54,95,79,42,47
"2339","0000","COUNTY TOTAL",4854161202,490034127,536353381,NA,"2016"," TX","County Total","48071","Chambers",97694,73854,536427235,490131821,4854258896,37,40,28,25,82,75
"2340","0000","COUNTY TOTAL",33061344174,14427595777,5752722724,NA,"2016"," SC","County Total","45019","Charleston",41872789603,7062522421,12815245145,56300385380,74934133777,6,6,8,8,4,5
"2341","0000","COUNTY TOTAL",103258,0,0,NA,"2016"," MS","County Total","05017","Chicot",43079,45797,45797,43079,146337,152,120,122,120,114,108
"2342","0000","COUNTY TOTAL",1013869237,211205,23396,NA,"2016"," MI","County Total","26033","Chippewa",0,0,23396,211205,1013869237,62,73,79,96,94,68
"2343","0000","COUNTY TOTAL",65166437,69207,22814,NA,"2016"," WA","County Total","53009","Clallam",261276,34223,57037,330483,65427713,93,116,117,111,107,106
"2344","0000","COUNTY TOTAL",1861627894,41776610,33227036,NA,"2016"," WA","County Total","53011","Clark",78607138,146462860,179689896,120383748,1940235032,53,48,52,38,58,56
"2345","0000","COUNTY TOTAL",37733429,72072,18232,NA,"2016"," OR","County Total","41007","Clatsop",2495780,147933,166165,2567852,40229209,105,105,101,101,86,91
"2346","0000","COUNTY TOTAL",15250754316,0,0,NA,"2016"," GA","County Total","13067","Cobb",0,0,0,0,15250754316,25,145.5,142.5,142.5,143.5,143.5
"2347","0000","COUNTY TOTAL",732200530,50355445,54119949,NA,"2016"," CA","County Total","06013","Contra Costa",2022073,118460,54238409,52377518,734222603,68,59,57,49,45,62
"2348","0000","COUNTY TOTAL",142797119,0,0,NA,"2016"," OR","County Total","41011","Coos",177517,8039,8039,177517,142974636,89,79,104,69,113,81
"2349","0000","COUNTY TOTAL",5742247748,61625167,349717492,NA,"2016"," WA","County Total","53015","Cowlitz",12188403,1524139,351241631,73813570,5754436151,39,46,55,33,59,54
"2350","0000","COUNTY TOTAL",186390555,118434224,32072628,NA,"2016"," ME","County Total","23005","Cumberland",283461733,98100707,130173335,401895957,469852288,70,49,35,50,36,46
"2351","0000","COUNTY TOTAL",28726492356,29134462,9845824,NA,"2016"," OH","County Total","39035","Cuyahoga",156899244,70157287,80003111,186033706,28883391600,16,60,59,64,46,53
"2352","0000","COUNTY TOTAL",187932377,3817076,4021108,NA,"2016"," NJ","County Total","42045","Delaware",0,0,4021108,3817076,187932377,45,27,21,35,21,26
"2353","0000","COUNTY TOTAL",2125337031,1733769244,224560449,NA,"2016"," PA","County Total","42045","Delaware",3441135042,687586505,912146954,5174904286,5566472073,45,27,21,35,21,26
"2354","0000","COUNTY TOTAL",1980241,5750,930,NA,"2016"," MI","County Total","26041","Delta",501857,83882,84812,507607,2482098,140,123,126,129,109,109
"2355","0000","COUNTY TOTAL",50182,0,0,NA,"2016"," MD","County Total","24019","Dorchester",0,0,0,0,50182,120,111,120,122,92,94
"2356","0000","COUNTY TOTAL",363435197,69240,114223,NA,"2016"," WI","County Total","55031","Douglas",62175757,5612860,5727083,62244997,425610954,77,68,84,78,56,61
"2357","0000","COUNTY TOTAL",45482334664,148981370,77829870,NA,"2016"," IL","County Total","17043","DuPage",419591797,241049953,318879823,568573167,45901926461,8,45,39,45,35,38
"2358","0000","COUNTY TOTAL",24552014472,16709940829,10912699532,NA,"2016"," GA","County Total","13103","Effingham",55302129175,11897383500,22810083032,72012070004,79854143647,4,2,6,3,2,2
"2359","0000","COUNTY TOTAL",47173901525,234270665,42005037,NA,"2016"," NY","County Total","36029","Erie",77115000,14634336,56639373,311385665,47251016525,13,63,33,52,55,63
"2360","0000","COUNTY TOTAL",5567573,0,0,NA,"2016"," OH","County Total","39043","Erie",506817,54463,54463,506817,6074390,108,109,142.5,142.5,85,92
"2361","0000","COUNTY TOTAL",89606,0,0,NA,"2016"," PA","County Total","42049","Erie",16112211,2056327,2056327,16112211,16201817,113,94,113,125,73,85
"2362","0000","COUNTY TOTAL",312531,300047,581650,NA,"2016"," MA","County Total","25009","Essex",21181701,3418992,4000642,21481748,21494232,125,90,88,83,75,82
"2363","0000","COUNTY TOTAL",1151767,0,0,NA,"2016"," AK","County Total","02090","Fairbanks North Star",0,0,0,0,1151767,117,121,119,108,143.5,143.5
"2364","0000","COUNTY TOTAL",263401,95425,116598,NA,"2016"," VA","County Total","51059","Fairfax",0,0,116598,95425,263401,107,107,108,92,123,120
"2365","0000","COUNTY TOTAL",7893079,0,0,NA,"2016"," CT","County Total","09001","Fairfield",102106,21338,21338,102106,7995185,134,126,121,116,121,117
"2366","0000","COUNTY TOTAL",163657547,0,0,NA,"2016"," OH","County Total","39045","Fairfield",0,0,0,0,163657547,81,145.5,142.5,142.5,143.5,143.5
"2367","0000","COUNTY TOTAL",146934861,0,0,NA,"2016"," NC","County Total","37067","Forsyth",0,0,0,0,146934861,103,145.5,142.5,142.5,143.5,143.5
"2368","0000","COUNTY TOTAL",1422050806,80098403,110169151,NA,"2016"," TX","County Total","48167","Galveston",482945500,340508487,450677638,563043903,1904996306,49,37,37,41,32,31
"2369","0000","COUNTY TOTAL",527581,315735,80943,NA,"2016"," SC","County Total","45043","Georgetown",4797768,3738084,3819027,5113503,5325349,133,93,97,97,81,86
"2370","0000","COUNTY TOTAL",6005673194,89797939,75565104,NA,"2016"," GA","County Total","13127","Glynn",349792962,26390018,101955122,439590901,6355466156,36,52,32,44,30,52
"2371","0000","COUNTY TOTAL",1770368317,210555661,16316956,NA,"2016"," WA","County Total","53027","Grays Harbor",21200512,2113588,18430544,231756173,1791568829,55,67,40,57,62,70
"2372","0000","COUNTY TOTAL",5096248140,0,0,NA,"2016"," OH","County Total","39061","Hamilton",0,0,0,0,5096248140,41,145.5,142.5,142.5,143.5,143.5
"2373","0000","COUNTY TOTAL",873330,0,0,NA,"2016"," ME","County Total","23009","Hancock",0,0,0,0,873330,145,134,142.5,142.5,119,124
"2374","0000","COUNTY TOTAL",5569460885,23268861,14516498,NA,"2016"," TX","County Total","48199","Hardin",97590142,158109602,172626100,120859003,5667051027,29,39,41,30,50,37
"2375","0000","COUNTY TOTAL",735501457,635132938,438903795,NA,"2016"," MS","County Total","28047","Harrison",1631838921,983160817,1422064612,2266971859,2367340378,51,22,24,21,23,22
"2376","0000","COUNTY TOTAL",350217549,7963,192,NA,"2016"," CT","County Total","09003","Hartford",0,0,192,7963,350217549,83,114,112,115,87,101
"2377","0000","COUNTY TOTAL",207195993,8613346,10501931,NA,"2016"," HI","County Total","15001","Hawaii",62216,25428,10527359,8675562,207258209,88,77,64,60,95,95
"2378","0000","COUNTY TOTAL",1541058703,0,0,NA,"2016"," MN","County Total","27054","Hennepin",0,0,0,0,1541058703,61,145.5,142.5,142.5,143.5,143.5
"2379","0000","COUNTY TOTAL",2006750524,71270673,120676673,NA,"2016"," FL","County Total","12057","Hillsborough",687478009,486582291,607258964,758748682,2694228533,50,32,44,39,25,27
"2380","0000","COUNTY TOTAL",277956051,98329320,125181649,NA,"2016"," HI","County Total","15003","Honolulu",485364192,170932381,296114030,583693512,763320243,69,25,43,37,34,24
"2381","0000","COUNTY TOTAL",243570881,220000,27452,NA,"2016"," AK","County Total","02105","Hoonah-Angoon",35922,5927,33379,255922,243606803,84,103,82,89,108,119
"2382","0000","COUNTY TOTAL",11866536,0,0,NA,"2016"," CA","County Total","06023","Humboldt",1793680,72943,72943,1793680,13660216,116,82,103,66,89,97
"2383","0000","COUNTY TOTAL",3025082965,229427726,400089454,NA,"2016"," MS","County Total","28059","Jackson",81141874,1246216,401335670,310569600,3106224839,48,42,31,26,69,84
"2384","0000","COUNTY TOTAL",92716964,0,0,NA,"2016"," AL","County Total","01073","Jefferson",0,0,0,0,92716964,100,145.5,142.5,142.5,143.5,143.5
"2385","0000","COUNTY TOTAL",6254013986,11962182,1823780,NA,"2016"," NY","County Total","36045","Jefferson",1789113,136124,1959904,13751295,6255803099,34,96,69,82,78,99
"2386","0000","COUNTY TOTAL",44172341,43211579,274511,NA,"2016"," WA","County Total","53031","Jefferson",1764712,37181,311692,44976291,45937053,87,101,38,88,98,111
"2387","0000","COUNTY TOTAL",6455231,0,0,NA,"2016"," MI","County Total","26081","Kent",0,0,0,0,6455231,128,145.5,142.5,142.5,143.5,143.5
"2388","0000","COUNTY TOTAL",73887100,5175968,1847926,NA,"2016"," AK","County Total","02130","Ketchikan Gateway",1252131,256342,2104268,6428099,75139231,99,99,89,90,97,90
"2389","0000","COUNTY TOTAL",6519451095,3903548670,3919195958,NA,"2016"," WA","County Total","53035","Kitsap",14318620893,3422337188,7341533146,18222169563,20838071988,17,10,14,10,11,11
"2390","0000","COUNTY TOTAL",562535,0,0,NA,"2016"," ME","County Total","23013","Knox",9066,6596,6596,9066,571601,149,136,142.5,142.5,130,126
"2391","0000","COUNTY TOTAL",4457658637,124359898,167603445,NA,"2016"," MN","County Total","27071","Koochiching",549878649,126916447,294519892,674238547,5007537286,44,44,42,36,33,42
"2392","0000","COUNTY TOTAL",129479,0,0,NA,"2016"," OR","County Total","41041","Lincoln",0,0,0,0,129479,135,100,83,87,128,128
"2393","0000","COUNTY TOTAL",32727187415,27372053315,13751241400,NA,"2016"," CA","County Total","06037","Los Angeles",218044689760,37512970092,51264211492,245416743075,250771877175,1,1,1,1,1,1
"2394","0000","COUNTY TOTAL",1683054,0,0,NA,"2016"," MS","County Total","22065","Madison",46479,1085,1085,46479,1729533,148,124,142.5,142.5,120,113
"2395","0000","COUNTY TOTAL",107051313,19216523,35077481,NA,"2016"," FL","County Total","12081","Manatee",312400203,363203637,398281118,331616726,419451516,80,35,60,47,38,28
"2396","0000","COUNTY TOTAL",104451,99470,5617,NA,"2016"," WI","County Total","55075","Marinette",10037,3929,9546,109507,114488,144,130,107,119,132,131
"2397","0000","COUNTY TOTAL",66006979,0,0,NA,"2016"," MI","County Total","26103","Marquette",0,0,0,0,66006979,96,125,142.5,142.5,106,114
"2398","0000","COUNTY TOTAL",18121730621,1897098119,742091983,NA,"2016"," AK","County Total","02170","Matanuska-Susitna",44841647,45448691,787540674,1941939766,18166572268,23,33,20,22,61,57
"2399","0000","COUNTY TOTAL",7102148,2665845,2994795,NA,"2016"," HI","County Total","15009","Maui",15717,19026,3013821,2681562,7117865,121,89,76,75,105,105
"2400","0000","COUNTY TOTAL",9501901735,7316688584,2106372483,NA,"2016"," FL","County Total","12086","Miami-Dade",13530867755,3265140791,5371513274,20847556339,23032769490,18,13,10,13,12,12
